time,shape,duration_hours_min,date,latitude,longitude
12:50:00 PM,sphere,1 minute,7/11/00,47.3225,-122.3113889
9:24:00 PM,light,60 seconds,7/11/00,37.2297222,-119.5086111
9:44:00 PM,light,5 seconds,7/11/00,38.8813889,-94.8188889
10:15:00 PM,cylinder,7 seconds,7/11/00,40.3752778,-80.7038889
10:35:00 PM,circle,15 sec,7/11/00,40.4155556,-74.1913889
10:45:00 PM,chevron,10 sec,7/11/00,47.6741667,-122.1202778
11:00:00 PM,sphere,23:30,7/11/00,21.161908,-86.851528
9:15:00 PM,NULL,20 -30 min,12/2/00,49.766667,-94.466667
9:15:00 PM,NULL,20 -30 min,12/2/00,49.766667,-94.466667
10:00:00 PM,sphere,2 minutes,12/2/00,45.416667,-75.7
12:01:00 AM,other,90 seconds,12/2/00,51.833333,-113.233333
12:24:00 AM,diamond,45 sec,7/11/00,32.7833333,-96.8
12:45:00 AM,unknown,45 sec,7/11/00,51.083333,-114.083333
7:15:00 PM,cigar,8-9 minutes,7/23/00,45.4944444,-122.8658333
9:00:00 PM,fireball,10 minutes,7/11/00,44.293858,-88.305483
9:23:00 PM,light,15 seconds,7/11/00,33.7877778,-117.8522222
10:40:00 PM,light,2 minutes,7/11/00,40.7608333,-111.8902778
7:00:00 PM,unknown,0:01,2/16/00,43.7852778,-116.9422222
4:00:00 PM,chevron,5 seconds,2/27/00,38.2972222,-122.2844444
12:15:00 AM,light,15 seconds,7/29/00,45.6797222,-111.0377778
12:22:00 AM,unknown,20 seconds +/-,7/11/00,34.0522222,-118.2427778
6:35:00 PM,NULL,3 minutes,7/11/00,45.3975,-122.2602778
9:30:00 PM,light,3-3.5 sec,7/11/00,32.7152778,-117.1563889
10:00:00 PM,light,20 min,7/11/00,37.1041667,-113.5833333
10:20:00 PM,unknown,1-3 seconds,7/11/00,45.024275,-123.946502
10:25:00 PM,light,ca. 5 min,7/11/00,48.50389,-122.23611
10:35:00 PM,light,2 minutes,7/11/00,37.0802778,-77.9975
10:40:00 PM,light,2 min.,7/11/00,36.175,-115.1363889
11:04:00 PM,other,35-45 seconds,7/11/00,45.4983333,-122.4302778
12:50:00 AM,triangle,? minute(s),2/16/00,45.4983333,-122.4302778
10:30:00 PM,sphere,1to 20 sec,2/16/00,48.1183333,-123.4294444
12:03:00 AM,unknown,3 min,7/11/00,44.8897222,-73.4363889
9:00:00 PM,other,5 minutes,7/11/00,37.487256,-121.203852
9:40:00 PM,light,5 to 6 minutes,7/11/00,33.415,-111.5488889
9:50:00 PM,fireball,90 seconds,8/25/00,35.3733333,-119.0177778
10:00:00 PM,circle,10 seconds,12/2/00,38.5733333,-109.5491667
10:40:00 PM,light,10 seconds,7/11/00,42.3583333,-71.0602778
12:00:00 AM,disk,1 min,12/2/00,44.4591667,-69.6780556
1:30:00 PM,unknown,25 min,7/23/00,30.036754,-84.336621
1:00:00 AM,oval,aprox.5min.,8/25/00,43.0827778,-70.9355556
2:00:00 AM,light,10 minutes,7/29/00,35.0844444,-106.6505556
4:11:00 PM,triangle,2-3 seconds,7/23/00,38.6272222,-90.1977778
10:03:00 PM,light,1 minute,7/11/00,30.545,-83.8702778
10:45:00 PM,other,2-3 min,7/11/00,44.1636111,-93.9991667
12:10:00 AM,circle,15 sec,7/11/00,39.7286111,-121.8363889
9:00:00 PM,sphere,4 seconds,7/11/00,44.98,-93.2636111
9:30:00 PM,triangle,20 minutes,7/11/00,38.5766667,-92.1733333
10:30:00 PM,other,5 - 7 sec.,7/11/00,38.139498,-90.555126
11:50:00 PM,circle,<90 seconds,7/11/00,39.1961111,-121.19
2:00:00 PM,other,5 minutes?,5/3/00,46.9811111,-123.8880556
12:00:00 AM,disk,3 minutes,9/17/00,32.4608333,-84.9877778
8:00:00 PM,chevron,1:40 in total,2/16/00,41.0338889,-73.7633333
2:00:00 PM,other,5 min.,12/2/00,47.6063889,-122.3308333
2:00:00 AM,unknown,4 min.,4/15/00,47.2530556,-122.4430556
10:50:00 PM,oval,five minutes,12/2/00,48.366667,-53.866667
8:30:00 PM,cylinder,30 seconds,7/11/00,30.2669444,-97.7427778
9:40:00 PM,sphere,5 min,7/11/00,41.2230556,-111.9730556
10:40:00 PM,circle,5 minutes,7/11/00,44.9444444,-93.0930556
12:17:00 AM,light,2 min. 30 sec,6/6/00,45.8527778,-87.0216667
2:30:00 PM,sphere,1 hour,6/21/00,35.0844444,-106.6505556
7:30:00 PM,triangle,45 minutes,6/6/00,34.3908333,-110.5525
8:00:00 PM,disk,40-50 min.,7/11/00,35.247165,-106.570183
8:30:00 PM,oval,40minutes,6/6/00,35.247165,-106.570183
8:30:00 PM,other,1min and 30sec approx.,6/6/00,21.4180556,-157.8036111
9:45:00 PM,fireball,approx.30min.,6/21/00,45.7186111,-123.9338889
10:00:00 PM,light,1/2hr-45min,6/21/00,45.7186111,-123.9338889
10:30:00 PM,circle,2-3 seconds,6/6/00,40.684963,-80.107138
10:35:00 PM,flash,one second,6/6/00,43.2916667,-84.6075
11:30:00 PM,chevron,1 hour,7/11/00,40.7141667,-74.0063889
8:30:00 PM,other,10 minutes?,12/2/00,34.8788889,-76.9016667
10:30:00 PM,triangle,10-15 minutes,12/2/00,30.1763889,-85.8055556
10:30:00 PM,other,approx. 1min,12/2/00,49.1,-117.716667
2:00:00 AM,disk,5 minutes,6/21/00,43.0388889,-87.9063889
9:30:00 PM,disk,2 min.,7/11/00,43.0388889,-87.9063889
10:00:00 PM,oval,10 mins,6/6/00,-33.861481,151.205475
10:00:00 PM,triangle,15minutes appox,6/21/00,33.8358333,-79.0480556
11:00:00 PM,unknown,5 minutes,7/11/00,33.4322222,-84.8694444
11:30:00 PM,NULL,1 minute,6/21/00,37.775,-122.4183333
12:00:00 AM,circle,20 minutes,1/22/00,54.911944,-1.383333
5:30:00 PM,sphere,2-3 sec,5/11/00,26.708398,-80.230602
3:20:00 AM,sphere,30 seconds,6/6/00,32.7947222,-116.9616667
8:15:00 AM,circle,about 5 minutes,6/21/00,36.1538889,-95.9925
5:22:00 PM,oval,one minute,6/21/00,38.6272222,-90.1977778
4:30:00 PM,disk,5 minutes,12/9/00,36.1538889,-95.9925
7:30:00 PM,sphere,21:45,1/22/00,45.6388889,-122.6602778
10:00:00 PM,unknown,4 seconds,6/21/00,33.4147222,-111.9086111
11:48:00 PM,circle,1to2 minutes,6/21/00,37.0080556,-101.8897222
4:00:00 PM,diamond,10 minutes&#33,4/1/00,32.2216667,-110.9258333
4:09:00 PM,teardrop,12 minutes,7/29/00,42.2625,-71.8027778
3:00:00 PM,changing,appx  2 min,8/19/00,37.3541667,-121.9541667
1:00:00 AM,diamond,1 min,7/11/00,47.9033333,-91.8669444
11:00:00 AM,cigar,4 min,7/11/00,45.2216667,-122.5808333
10:15:00 PM,light,10-15 secs,12/2/00,49.9,-119.483333
6:20:00 AM,other,18:20,12/2/00,36.967736,-82.929884
5:00:00 PM,teardrop,60 seconds,6/21/00,46.2858333,-119.2833333
8:15:00 PM,light,15 minutes,6/21/00,33.3527778,-111.7883333
8:30:00 PM,light,15 minutes,7/11/00,42.999411,-76.149389
10:15:00 PM,cylinder,2 seconds,7/11/00,39.0255556,-77.0766667
10:35:00 PM,triangle,< 1 min,6/21/00,39.1730556,-77.2719444
11:35:00 PM,light,25-30 seconds,6/21/00,42.586888,-82.919551
7:00:00 PM,formation,20 minutes,3/7/00,39.1072222,-76.5713889
1:00:00 AM,formation,1-2 hours,12/2/00,43.417018,-116.413893
12:10:00 AM,circle,2 hours,7/23/00,49.216667,-122.916667
1:40:00 AM,light,30 sec,7/29/00,45.4463889,-122.6380556
3:00:00 AM,other,one minute,7/23/00,42.0411111,-87.69
12:15:00 PM,light,30 minutes,7/29/00,39.8083333,-104.9333333
7:00:00 PM,cigar,2-mins,7/11/00,43.9786111,-90.5038889
8:00:00 PM,sphere,2-3 min,7/23/00,41.8088889,-88.0111111
8:30:00 PM,circle,few seconds,7/23/00,45.299315,-122.406085
10:30:00 PM,cross,1 minute,12/2/00,-33.482471,150.136307
11:15:00 PM,triangle,5-7mins,7/23/00,29.643817,-84.913029
11:30:00 PM,other,around 2 hours,7/23/00,35.1980556,-111.6505556
12:30:00 AM,unknown,5-8 sec.,7/23/00,44.9430556,-123.0338889
2:30:00 AM,light,approx: 2 minutes,7/11/00,41.3908333,-74.9663889
3:30:00 AM,changing,3 minutes,7/11/00,41.535,-73.3666667
9:00:00 AM,sphere,15 minutes,7/23/00,41.8005556,-73.1216667
2:00:00 PM,NULL,minutes,12/2/00,33.7488889,-84.3880556
2:00:00 PM,disk,5-8 minutes,4/15/00,47.6480556,-121.9127778
7:00:00 PM,oval,30sec,12/2/00,39.9241667,-79.8358333
6:30:00 PM,light,2 minutes,9/17/00,41.5836111,-72.8927778
7:00:00 PM,disk,one hour,9/17/00,41.0036111,-80.3472222
6:00:00 PM,disk,7 minutes,2/16/00,33.9791667,-118.0319444
10:15:00 PM,circle,05 minutes,4/26/00,33.2416667,-87.1580556
8:00:00 AM,disk,30 seconds~,7/11/00,39.1433333,-77.2016667
6:00:00 AM,light,2hrs,4/26/00,47.4066667,-122.0375
9:00:00 PM,NULL,seconds,6/6/00,32.7763889,-79.9311111
10:00:00 PM,disk,30 seconds,7/23/00,34.0141667,-86.0066667
3:00:00 PM,triangle,1/2 hour,1/22/00,25.7738889,-80.1938889
1:00:00 AM,other,3-5 minutes,4/15/00,39.7286111,-121.8363889
6:00:00 PM,light,15 minutes,1/7/00,33.7125,-115.4013889
9:00:00 PM,oval,1.5 minutes,6/6/00,43.1372222,-89.7466667
10:00:00 PM,unknown,2 minutes,12/2/00,52.132633,5.291266
10:00:00 PM,triangle,3-4 minutes,4/1/00,41.29,-73.9208333
12:30:00 AM,circle,30 minutes,4/26/00,32.8880556,-84.3266667
10:00:00 PM,oval,10 minutes,4/15/00,44.1636111,-93.9991667
11:00:00 PM,light,15 min,5/3/00,38.5816667,-121.4933333
4:30:00 AM,unknown,1 minute,4/1/00,41.1366667,-95.8905556
1:00:00 PM,formation,30-45 min.,8/19/00,34.0522222,-118.2427778
10:00:00 PM,circle,5 secs,12/2/00,45.333333,-80.033333
11:00:00 PM,triangle,0:01:00,8/19/00,47.8555556,-121.9697222
10:30:00 AM,fireball,5-15mins,12/2/00,49.1,-122.65
1:35:00 AM,formation,17 seconds,12/2/00,43.166667,-79.233333
6:00:00 PM,sphere,1 min,12/2/00,49.25,-122.95
7:00:00 PM,flash,4 seconds,2/23/00,33.5205556,-86.8025
7:00:00 PM,sphere,10.00min.,12/2/00,47.6588889,-117.425
7:30:00 PM,other,1 minute,12/20/00,35.2269444,-80.8433333
11:00:00 PM,light,5 minutes,12/2/00,42.933409,-73.969014
11:00:00 PM,other,1 hour +,2/16/00,41.5286111,-109.4655556
12:10:00 AM,light,2 sec,7/11/00,47.0791667,-119.8547222
2:30:00 AM,light,10 min.,12/2/00,46.8083333,-100.7833333
3:11:00 AM,light,4 minutes,12/2/00,43.6155556,-84.2472222
3:30:00 AM,cigar,30 mins?,7/11/00,35.265,-116.0736111
3:30:00 AM,cigar,30-40 minutes,7/11/00,35.265,-116.0736111
3:50:00 AM,triangle,20 min.,7/11/00,34.4480556,-119.2419444
4:30:00 AM,NULL,5 min,12/2/00,45.416667,-75.7
11:45:00 AM,oval,10-15 seconds,7/11/00,33.7358333,-118.2913889
10:00:00 PM,fireball,5 mins,7/11/00,52.05,-1.333333
10:00:00 PM,oval,10 seconds,7/11/00,37.973542,-118.326786
10:15:00 PM,fireball,25 sec,7/11/00,37.3394444,-121.8938889
10:30:00 PM,fireball,15 seconds,7/11/00,36.6777778,-121.6544444
10:30:00 PM,unknown,1-3 minutes,7/23/00,36.778261,-119.417932
10:50:00 PM,disk,30 seconds,7/11/00,34.6980556,-118.1358333
12:15:00 PM,disk,15 minutes,12/9/00,41.5963889,-72.8780556
11:00:00 PM,circle,2-3 secs.,12/2/00,52.170228,-128.14333
11:00:00 PM,other,15-20 min,5/11/00,40.713807,-116.103966
1:56:00 AM,disk,1 hour,7/23/00,41.3977778,-79.8316667
9:57:00 AM,circle,17 minutes,7/23/00,33.108116,-109.75786
6:30:00 PM,cylinder,30-45 seconds,7/29/00,45.5236111,-122.675
7:50:00 PM,disk,3-5 seconds,7/23/00,41.6655556,-74.4302778
8:00:00 PM,light,10 to 15 minutes,7/23/00,33.3527778,-111.7883333
8:00:00 PM,unknown,10 minutes,8/5/00,33.3527778,-111.7883333
8:10:00 PM,circle,20min.,7/23/00,33.3527778,-111.7883333
8:10:00 PM,diamond,5 minutes,7/23/00,33.3527778,-111.7883333
8:10:00 PM,diamond,5 minutes,7/23/00,33.3527778,-111.7883333
8:10:00 PM,fireball,5 minutes,7/23/00,33.3527778,-111.7883333
8:19:00 PM,circle,12 minutes,7/23/00,33.3061111,-111.8405556
8:35:00 PM,light,2min,7/23/00,33.3527778,-111.7883333
10:00:00 PM,light,5 minutes,7/23/00,27.226987,-98.144171
11:30:00 PM,light,30-60 sec,7/23/00,42.1591667,-79.5955556
7:00:00 PM,other,1 minute,12/20/00,18.1886111,-66.3066667
9:00:00 PM,triangle,five minutes,7/11/00,39.0483333,-95.6777778
12:30:00 PM,fireball,3 sec.,7/23/00,42.0405556,-87.7825
7:25:00 PM,circle,25 minutes,7/23/00,33.3527778,-111.7883333
8:00:00 PM,circle,10 to 15 minutes,7/23/00,33.3527778,-111.7883333
8:00:00 PM,light,10 minutes,7/23/00,33.3527778,-111.7883333
8:00:00 PM,fireball,12min.,7/23/00,33.5386111,-112.1852778
8:10:00 PM,circle,11:00,7/23/00,33.3527778,-111.7883333
9:30:00 PM,circle,15 min,7/23/00,42.1027778,-77.2338889
10:23:00 PM,fireball,8 minutes,7/23/00,43.8844444,-91.235
11:15:00 PM,light,15 minutes,7/23/00,40.1213889,-75.3402778
11:40:00 PM,disk,2 mins,7/23/00,40.7413889,-74.36
8:00:00 PM,oval,5 minutes,12/2/00,35.8238889,-80.2536111
2:30:00 AM,circle,2:40,7/23/00,41.955654,-71.70229
3:00:00 AM,disk,30 seconds,7/23/00,42.7283333,-73.6922222
5:40:00 PM,cigar,@ 1 minute,7/23/00,35.4675,-97.5161111
6:00:00 PM,triangle,less than a minute,7/29/00,35.1494444,-90.0488889
10:20:00 PM,egg,15 seconds,7/23/00,39.9369444,-120.9461111
11:00:00 PM,light,3 minutes,8/19/00,34.7463889,-92.2894444
11:00:00 PM,light,1-2 seconds,7/23/00,47.0380556,-122.8994444
11:30:00 PM,chevron,15-20 minutes,7/23/00,36.8766667,-89.5877778
11:30:00 PM,fireball,5h5m,7/29/00,29.7955556,-90.8227778
10:00:00 AM,disk,5 minutes,12/2/00,36.175,-115.1363889
2:00:00 PM,cigar,2 minutes,4/15/00,41.2411111,-77.0013889
10:00:00 PM,NULL,20 minutes,12/9/00,40.8969444,-75.5033333
12:00:00 PM,other,10 min.,7/23/00,42.1013889,-72.5902778
9:35:00 AM,sphere,20 sec,12/2/00,28.4055556,-80.605
10:30:00 PM,light,5 mintues,9/21/00,39.5630556,-84.6386111
9:30:00 PM,other,approximately 1 minute,1/22/00,42.9911111,-76.8025
11:30:00 PM,light,15-20 minutes,6/6/00,42.45,-73.2458333
4:00:00 PM,other,3-5-mins,3/7/00,33.9166667,-117.8991667
5:00:00 PM,triangle,5 minutes,1/7/00,44.5513889,-94.9841667
5:30:00 AM,fireball,aprox. 5 seconds,7/11/00,41.5308333,-75.5458333
12:00:00 AM,circle,5 minutes,12/2/00,45.416667,-75.7
11:00:00 PM,rectangle,15-20 minutes,12/2/00,41.7430556,-92.7222222
12:00:00 AM,light,40 sec,12/2/00,33.872237,-117.870336
4:00:00 PM,sphere,2 minute,12/2/00,45.616667,-73.75
10:30:00 PM,fireball,10 minutes,12/2/00,40.825,-78.3513889
9:00:00 PM,triangle,2 min,7/11/00,43.045,-75.8669444
4:30:00 PM,chevron,15 mins.,12/2/00,43.75,-79.2
9:00:00 PM,triangle,45 minutes,12/2/00,29.7630556,-95.3630556
11:30:00 PM,formation,10-15 secs,2/16/00,48.866667,-123.65
11:00:00 PM,light,20 minutes,1/22/00,47.9416667,-119.0022222
1:00:00 AM,cone,5 seconds,1/22/00,37.9680556,-91.3547222
1:20:00 AM,light,8-10..sec.,8/19/00,37.2397222,-96.9952778
9:00:00 PM,fireball,3-5 seconds,4/1/00,40.058324,-74.405661
2:30:00 PM,flash,3-5 sec.,1/7/00,40.0991667,-83.1141667
10:00:00 PM,triangle,10 minutes,1/22/00,47.8211111,-122.3138889
10:30:00 PM,formation,4-5 seconds,7/11/00,35.6263889,-86.6933333
11:30:00 PM,circle,12 hours,1/22/00,42.7883333,-71.2013889
11:55:00 PM,other,40 seconds,8/19/00,51.514125,-0.093689
9:50:00 PM,changing,4 minutes,4/15/00,35.2269444,-80.8433333
11:30:00 PM,fireball,1 minute,1/7/00,37.005161,-113.539549
1:15:00 AM,oval,3minutes,7/23/00,38.9447222,-82.1113889
3:15:00 AM,light,20-30sec,12/2/00,43.55,-80.25
7:00:00 AM,circle,5 minutes,7/23/00,45.6388889,-122.6602778
6:50:00 PM,cylinder,30 seconds,12/2/00,35.5297222,-80.6683333
8:25:00 PM,disk,45-60 sec,7/23/00,41.7858333,-88.1472222
8:50:00 PM,cigar,2 seconds,7/23/00,41.7711111,-81.05
9:30:00 PM,other,2 minutes,7/23/00,37.6922222,-97.3372222
10:00:00 PM,light,15 seconds,7/23/00,45.4944444,-122.8658333
10:00:00 PM,circle,10 min,8/5/00,43.1775,-83.7341667
10:20:00 PM,fireball,6 mins,7/23/00,51.379444,-2.365556
10:30:00 PM,sphere,less than 1 sec,9/17/00,28.6802778,-81.5097222
11:50:00 PM,changing,8 min,12/2/00,49.25,-123.133333
8:45:00 PM,disk,3.25 hours,1/22/00,29.4569444,-94.6394444
2:00:00 PM,sphere,5-10 seconds,1/22/00,33.814463,-116.679183
12:34:00 AM,light,1.5sec.,7/23/00,45.5236111,-122.675
1:00:00 AM,light,4sec,8/5/00,45.5236111,-122.675
4:30:00 AM,sphere,about 6 seconds,8/19/00,35.506423,-120.673189
6:05:00 PM,disk,one hour,7/23/00,47.3075,-122.2272222
9:58:00 PM,light,10 seconds,7/23/00,35.6225,-117.67
10:45:00 PM,circle,10min,7/23/00,-37.813938,144.963425
10:50:00 PM,oval,6 min,7/23/00,40.76,-85.3136111
9:00:00 PM,disk,4 minutes,7/11/00,35.6008333,-82.5541667
1:30:00 AM,changing,45 min.,6/21/00,35.1713889,-92.2736111
9:00:00 PM,unknown,10 seconds,12/2/00,53.583333,-0.65
10:00:00 PM,triangle,2 min,2/23/00,39.7663889,-75.1447222
8:50:00 PM,fireball,21:15,7/23/00,47.6447222,-122.6936111
10:40:00 PM,triangle,45-60 seconds,7/23/00,42.0083333,-91.6438889
11:52:00 PM,disk,approximately 5 seconds,7/23/00,47.7544444,-122.1622222
1:00:00 AM,unknown,6 or 7 minutes,12/2/00,51.083333,-114.083333
10:00:00 PM,formation,20 seconds,1/22/00,46.641347,-121.166302
11:22:00 PM,other,10seconds approx,12/2/00,44.233333,-76.483333
10:30:00 PM,circle,15or20min,6/21/00,31.2552778,-96.1225
9:20:00 AM,cigar,2 seconds,7/23/00,35.4119444,-99.4038889
9:20:00 AM,disk,two seconds,7/29/00,35.4119444,-99.4038889
11:35:00 AM,circle,4 minutes,8/5/00,34.7302778,-86.5861111
6:30:00 PM,disk,5minutes,7/23/00,39.1458333,-121.5902778
11:10:00 PM,sphere,70 sec,7/23/00,42.5630556,-114.46
12:34:00 AM,formation,5 minutes,12/2/00,41.3572222,-88.4211111
4:40:00 PM,diamond,10 min,12/2/00,51.795645,-114.662967
5:00:00 PM,circle,2-3 min.,7/23/00,41.4994444,-81.6955556
7:00:00 PM,cigar,3 minutes,7/23/00,33.9908333,-118.4591667
9:38:00 PM,circle,few seconds,7/23/00,40.9577778,-88.95
10:35:00 PM,light,2 sec.,8/5/00,31.195001,-97.741314
11:30:00 PM,circle,4- 5 minutes,7/23/00,43.6136111,-116.2025
7:30:00 PM,disk,1 hour,7/23/00,34.2575,-88.7033333
8:30:00 PM,cigar,10-12 sec,7/23/00,34.2575,-88.7033333
11:45:00 PM,other,5 minutes,12/2/00,43.25,-79.833333
9:00:00 PM,NULL,10 seconds,12/2/00,50.016667,-125.25
11:30:00 PM,unknown,2 seconds,2/16/00,21.3069444,-157.8583333
12:30:00 AM,light,10 seconds,12/2/00,45.35,-72.516667
11:00:00 PM,rectangle,60 seconds,12/2/00,46.083333,-64.766667
9:00:00 PM,triangle,2 mins,7/23/00,26.0027778,-80.2241667
1:00:00 AM,triangle,1 min,2/16/00,33.6888889,-78.8869444
1:26:00 AM,disk,15 minutes,7/23/00,41.3977778,-79.8316667
1:30:00 AM,light,six minutes,7/23/00,44.3508333,-72.3544444
9:30:00 PM,light,5-10 minutes,7/23/00,41.4569444,-72.8236111
10:00:00 PM,light,10 minutes,8/5/00,39.5538889,-104.9688889
10:55:00 PM,triangle,1-2 minutes,7/23/00,41.6061111,-73.1186111
11:00:00 PM,light,5 minutes,8/19/00,42.5422222,-76.6663889
11:30:00 PM,chevron,0:01:30,7/29/00,40.583415,-73.967218
8:15:00 PM,rectangle,3 mins,12/2/00,45.416667,-75.7
11:00:00 PM,formation,30-50 seconds,12/2/00,45.5,-73.583333
10:20:00 PM,formation,8 seconds,12/2/00,45.456631,-73.547158
11:19:00 PM,unknown,10 minutes,2/16/00,41.3922222,-84.1252778
12:10:00 PM,other,10 minutes,8/19/00,34.238125,-118.530123
12:20:00 PM,disk,3/4mins,7/23/00,53.366667,-1.5
6:00:00 PM,other,3 min,7/29/00,32.64,-117.0833333
6:15:00 PM,triangle,< 5minutes,9/17/00,-29.046681,21.856859
9:57:00 PM,light,10 seconds,7/29/00,41.215,-86.7758333
10:00:00 PM,light,15-20 seconds,7/29/00,33.8752778,-117.5655556
10:10:00 PM,fireball,2-3 seconds,7/29/00,45.4222222,-116.3144444
9:00:00 PM,sphere,5 minutes,7/23/00,-14.599413,-28.673147
12:00:00 PM,other,5-10 seconds,7/11/00,44.9444444,-93.0930556
9:00:00 PM,triangle,5 minutes,12/9/00,36.175,-115.1363889
12:30:00 AM,formation,ten minutes,7/29/00,48.633082,-122.928982
9:45:00 PM,oval,3 minutes,7/11/00,40.267754,-74.540251
10:30:00 PM,formation,20 minutes,7/11/00,38.832331,-120.358663
9:30:00 AM,oval,5 min.,7/23/00,34.0016667,-88.7552778
10:30:00 PM,oval,15 mins.,12/2/00,49.733333,-112.616667
11:42:00 PM,formation,3 min,12/2/00,49.9,-119.483333
2:50:00 AM,formation,15 seconds,12/2/00,43.25,-79.833333
1:30:00 AM,other,25 mins,8/19/00,41.1280556,-101.7191667
12:00:00 PM,other,1 hour,12/2/00,34.90999,-109.806792
6:30:00 PM,light,5 minutes,7/23/00,40.4405556,-79.9961111
7:15:00 PM,other,30 min,8/5/00,39.8366667,-105.0366667
9:50:00 PM,fireball,5 seconds,7/23/00,33.0275,-96.4338889
10:45:00 PM,light,6-8 seconds,7/29/00,43.8013889,-91.2394444
8:00:00 PM,cigar,30 seconds,12/2/00,49.15,-123.916667
10:30:00 PM,light,10  minutes,3/7/00,35.385924,-94.398547
2:51:00 AM,light,40-45 seconds,12/2/00,43.15,-79.5
11:00:00 AM,oval,10 min,12/20/00,43.666667,-79.416667
4:05:00 PM,unknown,90 sec.,7/29/00,47.9791667,-122.2008333
6:02:00 PM,cigar,30 min,7/29/00,38.1041667,-122.2555556
6:30:00 PM,light,10-12 min,7/29/00,42.765189,-76.872096
9:50:00 PM,unknown,5 minutes,7/29/00,44.006292,-90.514959
10:00:00 PM,oval,1 hour (or more),6/6/00,41.406651,-73.638659
3:15:00 AM,triangle,2minutes,12/2/00,53.55,-113.5
10:00:00 PM,other,10 minuts,1/22/00,52.983293,4.785631
9:30:00 PM,triangle,10min,7/29/00,35.225,-92.6919444
10:26:00 PM,circle,several seconds,12/2/00,50.2,-66.383333
11:00:00 PM,circle,2 minutes,8/5/00,40.6475,-73.1463889
2:30:00 AM,disk,5hrs,1/7/00,26.3583333,-80.0833333
2:30:00 AM,flash,45 sec,12/2/00,42.983333,-81.25
1:30:00 AM,disk,2hr,12/2/00,44.233333,-76.483333
6:33:00 AM,light,60 seconds+,12/2/00,-28.778971,114.614594
8:15:00 PM,light,approx. 1/2 hour,7/29/00,33.3061111,-111.8405556
8:15:00 PM,circle,5-7 minutes,7/29/00,33.3527778,-111.7883333
8:15:00 PM,light,15 mins,7/29/00,33.3527778,-111.7883333
8:40:00 PM,light,5 minutes,7/29/00,33.3527778,-111.7883333
8:50:00 PM,unknown,15-20 min,8/5/00,33.3527778,-111.7883333
9:00:00 PM,triangle,30 minutes,7/29/00,34.9022222,-110.1575
9:30:00 PM,fireball,appx 1/2 hr,7/29/00,32.7152778,-117.1563889
9:45:00 PM,unknown,5 minutes,7/29/00,32.7152778,-117.1563889
9:57:00 PM,light,5 minutes +,7/29/00,42.225,-121.7805556
10:00:00 PM,light,30 min,8/19/00,32.7152778,-117.1563889
10:23:00 PM,light,5 min.,7/29/00,44.8341667,-87.3769444
8:00:00 PM,light,10 minutes,4/1/00,38.45,-91.0083333
10:00:00 PM,light,minute,4/1/00,38.45,-91.0083333
12:00:00 AM,light,2 mins,12/2/00,54.465,-110.183056
4:00:00 PM,changing,about 10 min.,9/17/00,45.5236111,-122.675
11:10:00 PM,NULL,less than 1 minute,8/19/00,30.0083333,-97.1591667
11:15:00 PM,fireball,5 seconds,8/19/00,29.6897222,-95.8994444
11:20:00 PM,light,few seconds,8/5/00,30.1666667,-96.3975
11:30:00 PM,unknown,25 seconds,7/29/00,30.7716667,-96.0747222
12:45:00 AM,light,one minute,4/1/00,38.45,-91.0083333
12:00:00 AM,unknown,10 seconds,12/2/00,41.85,-87.65
10:00:00 PM,disk,3 hours,12/2/00,54.716667,-113.266667
11:30:00 PM,unknown,15-20 sec,12/2/00,45.5,-73.583333
3:35:00 AM,light,3 to 5 seconds,7/29/00,45.5236111,-122.675
8:12:00 PM,circle,20:17,7/29/00,33.3527778,-111.7883333
8:13:00 PM,oval,15 minutes,7/29/00,33.3061111,-111.8405556
8:15:00 PM,light,5 min,7/29/00,33.3527778,-111.7883333
9:37:00 PM,light,few seconds,7/29/00,33.9325,-114.005
9:58:00 PM,light,about  8 seconds,7/29/00,33.9325,-114.005
10:05:00 PM,light,2 seconds,7/29/00,47.6741667,-122.1202778
10:48:00 PM,triangle,5-6 seconds,7/29/00,40.5725,-111.859722
11:30:00 PM,triangle,3 seconds,3/16/00,43.1008333,-74.7733333
1:50:00 AM,egg,8 seconds,8/5/00,33.4936111,-112.9363889
3:15:00 AM,fireball,10 sec,8/5/00,35.1177778,-111.0927778
5:30:00 AM,sphere,5 seconds,8/19/00,32.3511111,-95.3008333
10:30:00 PM,chevron,1 sec.,8/5/00,47.7544444,-122.1622222
11:30:00 PM,disk,3 minutes,4/1/00,39.7944444,-87.3958333
12:02:00 AM,unknown,05 seconds,12/2/00,49.084629,-123.058567
10:00:00 PM,light,2 seconds,8/5/00,30.7263889,-90.5088889
11:00:00 PM,light,3-4 seconds,8/19/00,33.5772222,-96.1780556
11:30:00 PM,changing,1-2 minutes,8/5/00,48.7597222,-122.4869444
2:00:00 PM,unknown,20 minutes,12/2/00,45.583333,-72
8:30:00 PM,other,10 seconds,2/16/00,43.0591667,-77.6125
1:30:00 AM,fireball,4 seconds,2/16/00,45.0861111,-93.2630556
1:30:00 AM,light,1hr. 30 minutes,8/5/00,35.9572222,-75.6244444
9:25:00 PM,light,10 seconds,8/5/00,48.7597222,-122.4869444
10:00:00 PM,light,10 minutes,8/5/00,39.9611111,-82.9988889
10:07:00 PM,flash,3-5 seconds,12/2/00,52.2,-105.116667
